customer_id,feature
609,Dashboards
723,Project Creation
723,SSO
723,API Access
65,Comments
65,Task Creation
65,SSO
103,Comments
103,API Access
103,Advanced Reports
501,Attachments
2,Project Creation
2,Attachments
2,SSO
2,API Access
282,Task Creation
282,Attachments
305,Attachments
305,Dashboards
305,Permission Control
446,Comments
446,API Access
446,SSO
865,Project Creation
865,Comments
496,Attachments
496,Task Creation
496,Dashboards
496,Permission Control
596,Project Creation
596,Dashboards
596,Automations
821,Comments
821,Attachments
821,Project Creation
703,Attachments
703,Task Creation
703,Permission Control
703,Dashboards
914,Comments
914,Permission Control
914,Dashboards
878,Attachments
878,Task Creation
831,Project Creation
831,Task Creation
831,Automations
831,Dashboards
686,Project Creation
686,SSO
686,Advanced Reports
440,Project Creation
440,SSO
467,Attachments
467,Project Creation
467,Permission Control
731,Comments
731,Project Creation
734,Project Creation
734,Comments
490,Task Creation
490,Permission Control
203,Task Creation
203,Automations
968,Attachments
968,Task Creation
968,Project Creation
784,Attachments
784,Comments
784,Advanced Reports
784,SSO
794,Attachments
794,Task Creation
794,Dashboards
794,Automations
728,Attachments
910,Attachments
910,Task Creation
910,Project Creation
75,Task Creation
75,Automations
8,Task Creation
8,Automations
30,Project Creation
30,Attachments
30,SSO
170,Project Creation
170,Comments
256,Project Creation
256,Permission Control
972,Comments
972,Project Creation
972,SSO
972,Advanced Reports
491,Task Creation
491,Advanced Reports
705,Comments
705,Attachments
705,Automations
705,Dashboards
923,Comments
923,SSO
923,Advanced Reports
585,Attachments
585,Project Creation
775,Project Creation
775,Advanced Reports
775,SSO
141,Project Creation
141,Attachments
141,Advanced Reports
870,Attachments
870,Project Creation
870,Dashboards
413,Comments
413,Task Creation
219,Attachments
219,Task Creation
219,Automations
547,Project Creation
245,Project Creation
245,Task Creation
609,Attachments
609,Permission Control
609,Automations
308,Project Creation
308,Task Creation
308,Attachments
722,Task Creation
722,Dashboards
722,Automations
183,Comments
183,Project Creation
183,Permission Control
183,Dashboards
358,Attachments
358,Comments
84,Comments
84,Dashboards
847,Attachments
847,Task Creation
847,Automations
847,Permission Control
356,Task Creation
356,Advanced Reports
356,API Access
661,Project Creation
687,Project Creation
687,Attachments
687,Automations
877,Task Creation
877,Comments
877,API Access
661,Task Creation
895,Attachments
895,Task Creation
895,Automations
895,Dashboards
216,Attachments
805,Comments
805,Task Creation
805,Permission Control
379,Project Creation
379,Advanced Reports
379,SSO
976,Comments
976,Project Creation
976,Advanced Reports
504,Attachments
504,Task Creation
504,SSO
504,Advanced Reports
252,Task Creation
252,Advanced Reports
252,API Access
290,Attachments
290,Comments
290,Advanced Reports
290,API Access
144,Attachments
144,Project Creation
144,API Access
38,Task Creation
38,Comments
38,Permission Control
916,Task Creation
916,Project Creation
916,SSO
996,Project Creation
466,Project Creation
466,Comments
708,Project Creation
708,API Access
708,Advanced Reports
42,Project Creation
42,API Access
42,Advanced Reports
344,Project Creation
344,Attachments
344,Dashboards
344,Automations
776,Project Creation
776,Automations
939,Project Creation
939,Attachments
939,Comments
500,Comments
500,API Access
500,Advanced Reports
854,Attachments
854,Project Creation
854,SSO
635,Project Creation
635,Comments
235,Task Creation
235,Automations
235,Dashboards
920,Project Creation
920,Comments
920,API Access
471,Project Creation
471,Attachments
471,Automations
604,Comments
604,Project Creation
604,Attachments
828,Attachments
828,Comments
828,Task Creation
318,Project Creation
318,Attachments
318,Permission Control
318,Automations
453,Project Creation
453,Task Creation
453,Advanced Reports
453,API Access
729,Comments
654,Project Creation
654,Attachments
356,Attachments
356,SSO
573,Task Creation
573,API Access
500,Project Creation
500,API Access
500,Advanced Reports
244,Attachments
244,API Access
125,Comments
125,Task Creation
125,Automations
676,Project Creation
676,SSO
845,Task Creation
845,Dashboards
845,Permission Control
20,Attachments
20,Task Creation
38,Comments
38,Automations
995,Attachments
995,SSO
995,Advanced Reports
869,Project Creation
869,Attachments
869,Advanced Reports
869,SSO
27,Project Creation
27,Permission Control
31,Comments
31,Attachments
31,Advanced Reports
66,Comments
66,Advanced Reports
584,Project Creation
584,Comments
962,Attachments
962,Permission Control
14,Task Creation
14,Attachments
14,Comments
22,Task Creation
922,Attachments
922,Task Creation
351,Project Creation
351,Attachments
630,Attachments
630,Comments
630,SSO
875,Comments
875,Attachments
875,Advanced Reports
507,Project Creation
507,Advanced Reports
507,SSO
161,Task Creation
161,Attachments
161,API Access
442,Attachments
305,Attachments
305,Comments
305,Dashboards
305,Permission Control
825,Comments
825,Attachments
54,Task Creation
54,Comments
54,Automations
893,Comments
893,SSO
45,Project Creation
45,Task Creation
45,Comments
173,Task Creation
173,Permission Control
908,Task Creation
908,Project Creation
908,Dashboards
937,Task Creation
937,Comments
937,Project Creation
152,Attachments
152,Task Creation
152,Automations
152,Dashboards
516,Attachments
516,Task Creation
653,Attachments
653,SSO
41,Attachments
41,Comments
41,Project Creation
701,Task Creation
701,Attachments
701,Advanced Reports
701,API Access
329,Attachments
329,Comments
329,SSO
845,Project Creation
845,Comments
845,Automations
614,Attachments
614,Task Creation
614,Permission Control
614,Automations
186,Attachments
186,Project Creation
186,Comments
177,Comments
177,Project Creation
501,Task Creation
501,Project Creation
709,Project Creation
709,Attachments
709,Automations
709,Dashboards
552,Comments
552,Automations
953,Project Creation
953,Advanced Reports
434,Task Creation
345,Project Creation
345,Attachments
345,Task Creation
390,Attachments
390,Project Creation
390,API Access
506,Project Creation
506,Task Creation
506,Advanced Reports
506,SSO
746,Task Creation
746,Attachments
746,Comments
120,Task Creation
120,Comments
120,Dashboards
58,Project Creation
58,Attachments
58,API Access
26,Comments
26,Permission Control
26,Dashboards
567,Attachments
567,Project Creation
567,API Access
567,SSO
506,Project Creation
506,Attachments
506,API Access
506,SSO
855,Task Creation
855,Comments
855,Project Creation
930,Attachments
930,Project Creation
930,Dashboards
930,Permission Control
187,Attachments
187,Dashboards
322,Comments
322,Dashboards
188,Project Creation
188,SSO
642,Project Creation
642,Attachments
642,Dashboards
705,Task Creation
705,Dashboards
845,Attachments
845,Permission Control
845,Dashboards
445,Project Creation
445,Comments
445,SSO
416,Comments
416,Task Creation
416,SSO
416,Advanced Reports
387,Project Creation
387,API Access
468,Attachments
468,Permission Control
535,Comments
362,Attachments
362,Project Creation
362,API Access
362,SSO
87,Task Creation
87,Project Creation
87,SSO
87,Advanced Reports
555,Project Creation
555,Task Creation
555,Dashboards
555,Permission Control
26,Project Creation
26,Permission Control
26,Dashboards
525,Task Creation
525,Dashboards
525,Automations
473,Comments
473,Attachments
473,API Access
449,Attachments
449,API Access
449,Advanced Reports
452,Project Creation
452,Advanced Reports
657,Project Creation
657,Task Creation
657,SSO
621,Comments
621,Task Creation
621,API Access
621,SSO
25,Attachments
25,Comments
25,Advanced Reports
25,API Access
630,Task Creation
630,Comments
630,Advanced Reports
630,API Access
235,Attachments
235,Automations
235,Dashboards
635,Project Creation
635,Task Creation
635,Comments
803,Comments
803,Attachments
949,Project Creation
949,Attachments
949,Permission Control
711,Attachments
711,Comments
367,Comments
367,Project Creation
367,SSO
110,Project Creation
110,Task Creation
110,Advanced Reports
110,SSO
769,Task Creation
769,Automations
739,Attachments
739,Task Creation
739,Dashboards
739,Automations
25,Task Creation
25,Comments
25,API Access
776,Comments
776,Project Creation
776,Dashboards
776,Automations
153,Project Creation
153,Comments
153,Automations
345,Project Creation
345,Task Creation
70,Task Creation
70,Attachments
939,Comments
554,Attachments
653,Task Creation
653,API Access
653,SSO
62,Project Creation
62,Attachments
62,SSO
62,API Access
363,Comments
127,Comments
127,Advanced Reports
127,SSO
327,Project Creation
327,Automations
327,Permission Control
184,Project Creation
720,Attachments
720,SSO
876,Attachments
658,Attachments
658,Project Creation
658,Advanced Reports
658,API Access
864,Project Creation
864,Task Creation
864,Advanced Reports
864,SSO
822,Attachments
822,Project Creation
822,API Access
822,SSO
985,Project Creation
985,Comments
517,Attachments
517,SSO
517,API Access
870,Project Creation
870,Dashboards
398,Attachments
398,Dashboards
398,Automations
696,Project Creation
696,API Access
288,Project Creation
288,Comments
288,Attachments
131,Attachments
131,Task Creation
131,Automations
131,Dashboards
346,Comments
346,Project Creation
346,Attachments
75,Attachments
75,Automations
75,Dashboards
406,Comments
406,Task Creation
406,API Access
406,Advanced Reports
771,Project Creation
771,SSO
351,Attachments
351,Project Creation
452,Task Creation
452,Comments
452,Advanced Reports
256,Project Creation
256,Dashboards
128,Comments
128,Dashboards
668,Project Creation
668,Permission Control
373,Project Creation
373,Permission Control
195,Comments
195,Project Creation
195,Task Creation
433,Project Creation
433,Automations
257,Task Creation
257,Dashboards
257,Permission Control
369,Task Creation
369,Project Creation
78,Project Creation
78,Automations
78,Dashboards
491,Comments
491,Advanced Reports
334,Task Creation
334,Attachments
334,Automations
554,Project Creation
827,Attachments
827,Comments
784,Comments
784,Advanced Reports
874,Task Creation
874,Permission Control
576,Comments
576,Attachments
576,Automations
576,Permission Control
204,Attachments
204,Advanced Reports
591,Comments
591,Permission Control
228,Task Creation
228,Attachments
228,Permission Control
228,Dashboards
915,Project Creation
579,Comments
579,API Access
579,Advanced Reports
571,Attachments
571,API Access
813,Task Creation
224,Attachments
224,Comments
224,Advanced Reports
224,SSO
832,Task Creation
832,Attachments
832,SSO
832,Advanced Reports
336,Comments
336,Dashboards
398,Comments
398,Project Creation
398,Dashboards
398,Permission Control
647,Project Creation
647,Automations
647,Permission Control
844,Attachments
844,Dashboards
725,Attachments
725,Advanced Reports
725,SSO
365,Project Creation
365,Comments
365,Permission Control
365,Dashboards
729,Task Creation
886,Project Creation
886,Attachments
886,Advanced Reports
886,SSO
150,Task Creation
150,Project Creation
512,Project Creation
512,Task Creation
512,API Access
72,Project Creation
72,Automations
72,Dashboards
354,Comments
354,Advanced Reports
894,Project Creation
894,Dashboards
990,Task Creation
990,Attachments
990,Project Creation
49,Project Creation
460,Attachments
460,Task Creation
163,Project Creation
163,Comments
163,SSO
120,Comments
120,Project Creation
120,Permission Control
120,Automations
189,Attachments
189,Task Creation
189,Comments
386,Project Creation
386,SSO
822,Attachments
822,Advanced Reports
641,Attachments
753,Attachments
753,Dashboards
714,Project Creation
714,Attachments
714,Automations
714,Permission Control
243,Task Creation
243,Permission Control
243,Dashboards
689,Comments
689,Automations
689,Dashboards
392,Task Creation
392,Project Creation
392,Attachments
90,Attachments
90,Comments
90,Automations
974,Attachments
974,Comments
974,Project Creation
914,Task Creation
914,Project Creation
914,Permission Control
914,Dashboards
710,Comments
710,Project Creation
63,Project Creation
814,Project Creation
814,SSO
814,Advanced Reports
295,Attachments
295,Advanced Reports
295,API Access
738,Comments
738,Dashboards
617,Comments
899,Comments
899,Attachments
899,SSO
74,Project Creation
74,Permission Control
74,Automations
314,Attachments
314,Task Creation
314,Automations
314,Dashboards
328,Attachments
328,Task Creation
328,Advanced Reports
328,SSO
526,Attachments
526,Task Creation
526,Automations
526,Permission Control
758,Task Creation
758,Comments
758,API Access
172,Comments
172,Project Creation
172,Advanced Reports
313,Attachments
313,API Access
313,SSO
999,Comments
999,Attachments
280,Task Creation
280,Comments
280,Project Creation
186,Comments
965,Attachments
965,Comments
965,API Access
965,SSO
537,Attachments
537,Comments
537,API Access
905,Task Creation
905,Project Creation
905,Advanced Reports
905,API Access
144,Attachments
144,Task Creation
144,API Access
863,Task Creation
863,Comments
470,Project Creation
470,Attachments
879,Comments
879,Advanced Reports
439,Task Creation
439,Permission Control
787,Comments
787,Project Creation
787,Permission Control
952,Attachments
952,Task Creation
356,Task Creation
356,API Access
356,Advanced Reports
284,Task Creation
284,Advanced Reports
284,API Access
990,Project Creation
67,Task Creation
67,Attachments
67,Permission Control
113,Comments
113,Attachments
113,Dashboards
413,Project Creation
744,Task Creation
744,Comments
744,Advanced Reports
373,Comments
373,Dashboards
373,Automations
113,Attachments
113,Automations
917,Comments
917,Project Creation
764,Comments
764,Automations
604,Project Creation
604,Task Creation
604,Attachments
628,Attachments
628,Project Creation
628,Automations
813,Project Creation
813,Attachments
21,Project Creation
21,Task Creation
21,Attachments
773,Task Creation
773,Project Creation
471,Comments
471,Automations
255,Project Creation
255,API Access
134,Comments
134,Task Creation
474,Attachments
474,SSO
77,Project Creation
77,Comments
77,Task Creation
203,Project Creation
203,Comments
203,Permission Control
489,Project Creation
489,Task Creation
489,Comments
299,Task Creation
299,Permission Control
299,Dashboards
701,Task Creation
701,SSO
42,Project Creation
42,Task Creation
42,API Access
42,Advanced Reports
256,Task Creation
256,Automations
706,Comments
706,Automations
235,Project Creation
235,Task Creation
235,Dashboards
235,Automations
730,Task Creation
730,Comments
730,Project Creation
754,Task Creation
900,Task Creation
900,Attachments
900,Permission Control
900,Automations
669,Comments
669,Attachments
669,Task Creation
338,Project Creation
338,Task Creation
338,Dashboards
338,Permission Control
472,Task Creation
472,Project Creation
472,API Access
472,SSO
940,Comments
940,Permission Control
72,Task Creation
72,Automations
846,Task Creation
846,API Access
846,SSO
166,Project Creation
166,Comments
487,Task Creation
648,Project Creation
648,Task Creation
648,Permission Control
648,Dashboards
736,Attachments
736,Project Creation
736,Comments
160,Attachments
160,Permission Control
873,Project Creation
873,Attachments
227,Project Creation
227,Automations
227,Permission Control
958,Project Creation
958,Attachments
958,SSO
958,API Access
38,Project Creation
38,Dashboards
38,Automations
295,Comments
295,Project Creation
295,API Access
325,Attachments
325,API Access
697,Task Creation
697,Comments
697,SSO
697,Advanced Reports
194,Comments
194,Attachments
194,Advanced Reports
759,Attachments
759,Task Creation
115,Task Creation
115,Project Creation
115,Comments
226,Attachments
226,Project Creation
961,Comments
961,Task Creation
335,Comments
335,Project Creation
335,Dashboards
497,Project Creation
497,Dashboards
373,Attachments
373,Comments
373,Permission Control
373,Dashboards
727,Comments
727,SSO
727,Advanced Reports
815,Project Creation
122,Attachments
122,Comments
122,Automations
467,Project Creation
467,Permission Control
467,Dashboards
713,Project Creation
713,Task Creation
33,Task Creation
33,Advanced Reports
33,API Access
485,Project Creation
485,Attachments
485,Permission Control
583,Task Creation
583,Permission Control
583,Dashboards
40,Task Creation
40,Project Creation
314,Project Creation
314,Automations
314,Permission Control
943,Project Creation
943,Attachments
943,Advanced Reports
426,Project Creation
426,Task Creation
426,Attachments
415,Comments
562,Project Creation
562,Task Creation
908,Task Creation
908,Dashboards
908,Permission Control
450,Task Creation
450,Automations
394,Attachments
394,Automations
961,Comments
961,Project Creation
627,Comments
627,Dashboards
627,Automations
318,Task Creation
318,Dashboards
691,Task Creation
691,Permission Control
691,Dashboards
895,Project Creation
895,Task Creation
895,Permission Control
895,Automations
456,Attachments
456,SSO
215,Comments
215,Permission Control
829,Comments
829,Task Creation
829,API Access
829,SSO
894,Project Creation
894,Automations
300,Comments
300,Automations
544,Project Creation
544,Task Creation
544,SSO
544,Advanced Reports
909,Attachments
909,Comments
909,SSO
909,API Access
421,Project Creation
421,API Access
421,SSO
379,Task Creation
379,API Access
930,Attachments
930,Dashboards
930,Permission Control
20,Project Creation
861,Project Creation
861,Task Creation
861,SSO
861,Advanced Reports
476,Attachments
476,Project Creation
476,Task Creation
771,Attachments
771,Task Creation
771,SSO
70,Comments
70,Attachments
70,Task Creation
617,Task Creation
369,Attachments
808,Project Creation
808,Task Creation
808,Comments
699,Project Creation
699,Comments
699,API Access
992,Comments
992,Attachments
992,Task Creation
700,Project Creation
700,Task Creation
700,SSO
700,API Access
504,Project Creation
504,Attachments
504,API Access
11,Project Creation
11,Task Creation
290,Project Creation
290,Comments
290,API Access
220,Attachments
220,Comments
613,Attachments
613,SSO
669,Project Creation
635,Comments
635,Project Creation
995,Project Creation
995,Attachments
995,Advanced Reports
995,API Access
991,Comments
991,Project Creation
991,Attachments
429,Attachments
6,Comments
6,Dashboards
6,Automations
640,Attachments
640,Task Creation
793,Attachments
793,Project Creation
793,SSO
793,API Access
212,Task Creation
212,Permission Control
194,Attachments
194,Comments
194,API Access
194,SSO
214,Project Creation
414,Attachments
414,Automations
414,Dashboards
942,Task Creation
942,Dashboards
914,Attachments
914,Automations
914,Dashboards
842,Comments
295,Project Creation
295,Comments
295,Advanced Reports
191,Project Creation
191,Permission Control
579,Attachments
579,Advanced Reports
579,SSO
637,Project Creation
637,Comments
637,API Access
637,Advanced Reports
272,Attachments
272,SSO
272,API Access
694,Comments
694,Automations
296,Project Creation
296,SSO
296,Advanced Reports
131,Comments
131,Attachments
131,Dashboards
131,Automations
247,Attachments
386,Comments
386,SSO
890,Project Creation
890,Task Creation
890,Dashboards
890,Automations
298,Comments
298,Advanced Reports
298,API Access
871,Project Creation
871,Comments
341,Comments
341,Dashboards
341,Automations
457,Comments
457,Project Creation
457,Advanced Reports
164,Comments
164,Permission Control
164,Dashboards
569,Project Creation
569,Automations
998,Comments
998,Automations
383,Task Creation
383,Permission Control
383,Dashboards
483,Task Creation
483,Attachments
483,Permission Control
483,Dashboards
917,Task Creation
917,Comments
274,Attachments
274,API Access
274,Advanced Reports
991,Project Creation
991,Attachments
806,Project Creation
806,Attachments
806,Dashboards
806,Permission Control
59,Attachments
59,Comments
59,SSO
71,Attachments
71,Task Creation
71,Advanced Reports
635,Comments
635,Task Creation
369,Project Creation
260,Attachments
260,Project Creation
260,Comments
610,Project Creation
610,Permission Control
873,Attachments
454,Attachments
454,Task Creation
454,Project Creation
479,Task Creation
479,Automations
479,Dashboards
767,Task Creation
767,Automations
767,Permission Control
888,Comments
888,Attachments
888,Task Creation
91,Comments
91,SSO
521,Task Creation
521,Permission Control
521,Dashboards
707,Attachments
707,Comments
707,Automations
491,Task Creation
491,SSO
491,Advanced Reports
90,Comments
90,Attachments
90,Dashboards
663,Attachments
663,Task Creation
252,Comments
252,API Access
252,Advanced Reports
752,Project Creation
480,Project Creation
480,Comments
476,Project Creation
808,Task Creation
808,Comments
568,Attachments
568,Comments
568,Project Creation
239,Comments
239,Attachments
239,Permission Control
239,Automations
575,Attachments
575,SSO
575,Advanced Reports
803,Comments
803,Task Creation
803,Project Creation
97,Task Creation
97,Attachments
186,Task Creation
186,Project Creation
35,Task Creation
35,Project Creation
35,Permission Control
745,Attachments
745,Permission Control
292,Comments
292,Task Creation
292,Automations
967,Project Creation
967,Attachments
967,Comments
168,Project Creation
168,Dashboards
168,Permission Control
798,Task Creation
798,Permission Control
798,Dashboards
780,Task Creation
780,Attachments
780,Comments
974,Project Creation
974,Task Creation
207,Task Creation
207,Attachments
207,Dashboards
207,Permission Control
332,Comments
332,API Access
332,Advanced Reports
811,Attachments
811,SSO
811,API Access
435,Project Creation
435,Comments
824,Attachments
824,Task Creation
824,Comments
292,Comments
292,Automations
786,Task Creation
786,API Access
705,Comments
705,Project Creation
705,Dashboards
705,Automations
901,Project Creation
901,Task Creation
781,Project Creation
781,Task Creation
781,API Access
781,Advanced Reports
654,Attachments
654,Project Creation
654,Task Creation
509,Comments
509,Project Creation
509,API Access
992,Attachments
992,Comments
453,Attachments
453,Comments
453,SSO
453,API Access
752,Task Creation
511,Task Creation
462,Attachments
462,Comments
462,Permission Control
178,Attachments
933,Attachments
129,Project Creation
129,Comments
129,API Access
129,Advanced Reports
886,Project Creation
886,Comments
886,Advanced Reports
886,SSO
351,Project Creation
351,Task Creation
89,Attachments
89,API Access
295,Task Creation
295,Attachments
295,SSO
847,Project Creation
847,Attachments
847,Permission Control
329,Project Creation
329,API Access
329,SSO
731,Attachments
731,Project Creation
387,Task Creation
387,Attachments
387,SSO
634,Attachments
634,Project Creation
634,Comments
710,Task Creation
710,Project Creation
710,Attachments
672,Attachments
672,Advanced Reports
481,Task Creation
481,Project Creation
481,Attachments
933,Attachments
933,Project Creation
933,Comments
328,Attachments
328,SSO
567,Task Creation
567,Advanced Reports
403,Task Creation
403,Project Creation
264,Attachments
264,Automations
32,Project Creation
32,Comments
32,Advanced Reports
153,Attachments
153,Dashboards
153,Automations
455,Task Creation
455,SSO
455,Advanced Reports
885,Comments
885,Attachments
885,Dashboards
516,Comments
799,Attachments
799,Project Creation
799,Dashboards
799,Permission Control
662,Attachments
662,Automations
231,Attachments
231,Dashboards
231,Permission Control
293,Project Creation
293,Comments
293,Automations
349,Comments
349,Attachments
349,Task Creation
624,Comments
624,API Access
974,Task Creation
974,Comments
974,Attachments
370,Project Creation
783,Project Creation
783,Dashboards
21,Task Creation
21,Comments
21,Project Creation
637,Project Creation
637,Advanced Reports
637,SSO
307,Task Creation
307,Automations
307,Permission Control
23,Project Creation
23,Comments
23,API Access
23,SSO
508,Attachments
508,Automations
508,Dashboards
715,Attachments
715,Advanced Reports
715,SSO
585,Task Creation
585,Attachments
585,Project Creation
644,Project Creation
644,Attachments
690,Attachments
690,SSO
362,Comments
362,Project Creation
362,Advanced Reports
362,SSO
974,Attachments
974,Task Creation
974,Project Creation
870,Attachments
870,Automations
696,Attachments
696,Project Creation
696,Advanced Reports
672,Comments
672,Attachments
672,API Access
672,Advanced Reports
227,Attachments
227,Automations
154,Task Creation
154,Attachments
154,Advanced Reports
336,Task Creation
336,Automations
22,Task Creation
22,Comments
22,Project Creation
234,Attachments
234,Task Creation
234,SSO
498,Comments
498,Attachments
498,SSO
498,Advanced Reports
956,Project Creation
956,Task Creation
956,Attachments
1000,Comments
1000,Task Creation
1000,Advanced Reports
91,Project Creation
91,SSO
91,API Access
87,Task Creation
87,Advanced Reports
87,SSO
91,Task Creation
91,SSO
91,Advanced Reports
147,Attachments
379,Project Creation
379,Attachments
379,SSO
379,Advanced Reports
584,Comments
378,Comments
455,Attachments
455,SSO
34,Attachments
34,Task Creation
34,SSO
488,Project Creation
488,Attachments
306,Project Creation
306,Comments
966,Comments
966,Permission Control
938,Task Creation
938,Project Creation
759,Task Creation
725,Project Creation
725,SSO
725,Advanced Reports
302,Attachments
302,Task Creation
302,SSO
302,Advanced Reports
281,Project Creation
281,Task Creation
248,Task Creation
248,API Access
248,Advanced Reports
436,Project Creation
336,Comments
336,Dashboards
756,Task Creation
756,Dashboards
756,Automations
167,Project Creation
167,Comments
150,Task Creation
150,Comments
239,Project Creation
239,Permission Control
239,Automations
605,Attachments
605,Permission Control
207,Project Creation
207,Task Creation
207,Automations
207,Permission Control
439,Task Creation
439,Permission Control
439,Dashboards
353,Attachments
353,Project Creation
353,Permission Control
353,Dashboards
74,Comments
74,Project Creation
74,Automations
177,Task Creation
177,Comments
176,Comments
176,Task Creation
176,Dashboards
367,Project Creation
367,API Access
6,Comments
6,Automations
276,Comments
276,Task Creation
57,Comments
776,Comments
776,Attachments
776,Dashboards
44,Project Creation
44,Task Creation
44,Attachments
587,Attachments
587,Automations
587,Permission Control
697,Comments
697,Task Creation
697,SSO
697,Advanced Reports
710,Comments
710,Project Creation
206,Task Creation
206,Project Creation
977,Project Creation
977,Attachments
977,Task Creation
456,Task Creation
456,Project Creation
456,API Access
456,Advanced Reports
889,Task Creation
889,Attachments
889,API Access
889,SSO
267,Comments
267,Permission Control
447,Attachments
447,Permission Control
447,Dashboards
428,Attachments
428,Comments
428,API Access
428,SSO
220,Task Creation
977,Task Creation
784,Attachments
784,Advanced Reports
784,API Access
23,Task Creation
23,Advanced Reports
23,SSO
534,Task Creation
534,Attachments
534,API Access
534,SSO
381,Project Creation
381,Dashboards
381,Automations
175,Task Creation
175,Comments
175,Project Creation
588,Comments
588,Project Creation
588,API Access
588,SSO
566,Project Creation
566,Attachments
566,Dashboards
566,Permission Control
435,Task Creation
435,Attachments
614,Task Creation
614,Permission Control
170,Comments
170,Attachments
170,Project Creation
886,Task Creation
886,SSO
886,Advanced Reports
664,Task Creation
664,Attachments
664,Dashboards
664,Automations
62,Comments
62,Task Creation
62,Advanced Reports
62,API Access
24,Comments
24,Project Creation
24,API Access
24,Advanced Reports
592,Project Creation
592,Task Creation
593,Task Creation
593,Dashboards
491,Task Creation
491,Attachments
491,Advanced Reports
554,Comments
230,Task Creation
230,SSO
230,Advanced Reports
191,Attachments
191,Dashboards
191,Automations
652,Task Creation
652,Project Creation
652,SSO
745,Comments
745,Project Creation
745,Permission Control
125,Attachments
125,Project Creation
125,Automations
125,Dashboards
41,Comments
41,Attachments
41,Project Creation
396,Project Creation
396,Dashboards
396,Permission Control
559,Comments
559,API Access
43,Task Creation
43,Comments
723,Task Creation
723,API Access
272,Task Creation
272,Project Creation
272,SSO
272,Advanced Reports
52,Comments
808,Project Creation
16,Task Creation
16,Attachments
16,SSO
344,Attachments
344,Dashboards
344,Permission Control
106,Attachments
872,Project Creation
872,Attachments
872,Advanced Reports
593,Project Creation
593,Dashboards
593,Permission Control
677,Task Creation
677,Attachments
677,Automations
302,Comments
302,SSO
314,Attachments
314,Permission Control
235,Task Creation
235,Project Creation
235,Dashboards
341,Attachments
341,Automations
341,Dashboards
255,Comments
255,Attachments
255,API Access
846,Project Creation
846,API Access
846,SSO
746,Comments
746,Project Creation
165,Attachments
165,Task Creation
165,Advanced Reports
165,SSO
991,Task Creation
991,Attachments
691,Task Creation
691,Comments
691,Dashboards
345,Project Creation
345,Attachments
25,Comments
25,Advanced Reports
25,API Access
576,Project Creation
576,Dashboards
589,Comments
589,Permission Control
589,Automations
854,Project Creation
854,Comments
854,Advanced Reports
26,Comments
26,Project Creation
26,Dashboards
231,Attachments
231,Permission Control
231,Automations
786,Project Creation
786,Comments
786,SSO
786,API Access
400,Comments
400,Dashboards
889,Comments
889,API Access
384,Comments
384,Project Creation
384,Permission Control
384,Dashboards
105,Task Creation
105,API Access
105,Advanced Reports
812,Comments
812,Project Creation
812,Task Creation
198,Project Creation
198,Permission Control
25,Attachments
25,SSO
25,API Access
700,Comments
700,Attachments
700,SSO
60,Task Creation
60,Project Creation
364,Project Creation
364,Task Creation
927,Attachments
927,Task Creation
927,Project Creation
757,Comments
757,Task Creation
757,Attachments
39,Comments
39,Project Creation
39,Permission Control
39,Dashboards
171,Task Creation
998,Project Creation
998,Permission Control
11,Project Creation
11,Comments
651,Project Creation
651,Task Creation
651,Dashboards
118,Attachments
14,Attachments
14,Project Creation
14,Task Creation
894,Attachments
894,Dashboards
894,Permission Control
89,Project Creation
89,API Access
89,Advanced Reports
825,Task Creation
513,Comments
513,Automations
513,Permission Control
6,Project Creation
6,Automations
631,Attachments
631,Task Creation
631,Dashboards
631,Permission Control
149,Comments
149,Permission Control
492,Comments
492,Project Creation
492,Automations
492,Permission Control
42,Comments
42,Task Creation
42,SSO
42,API Access
482,Comments
482,Task Creation
482,Project Creation
967,Project Creation
63,Task Creation
63,Project Creation
354,Attachments
354,Project Creation
354,API Access
105,Task Creation
105,Project Creation
105,Advanced Reports
105,API Access
344,Attachments
344,Project Creation
344,Permission Control
344,Automations
977,Task Creation
977,Project Creation
977,Attachments
583,Comments
583,Attachments
583,Automations
583,Permission Control
612,Attachments
466,Project Creation
466,Attachments
276,Project Creation
276,Task Creation
701,Comments
701,API Access
701,SSO
546,Attachments
546,Advanced Reports
546,SSO
656,Comments
656,Attachments
656,Permission Control
656,Dashboards
817,Comments
817,Task Creation
932,Project Creation
899,Project Creation
899,SSO
725,Task Creation
725,Advanced Reports
725,API Access
44,Project Creation
44,Attachments
6,Attachments
6,Comments
6,Automations
346,Project Creation
346,Task Creation
346,Comments
456,Task Creation
456,API Access
456,SSO
538,Attachments
538,Permission Control
162,Task Creation
162,Project Creation
162,Advanced Reports
162,SSO
632,Project Creation
632,Task Creation
632,SSO
21,Attachments
21,Comments
690,Comments
690,Attachments
690,API Access
445,Comments
445,Task Creation
445,API Access
445,Advanced Reports
501,Task Creation
347,Attachments
347,Automations
937,Project Creation
216,Attachments
622,Attachments
622,Project Creation
798,Comments
798,Dashboards
798,Automations
39,Task Creation
39,Comments
39,Permission Control
329,Task Creation
329,SSO
541,Task Creation
541,Project Creation
541,Attachments
581,Attachments
581,Project Creation
581,Automations
581,Permission Control
480,Comments
140,Attachments
140,Project Creation
140,Task Creation
230,Attachments
230,API Access
230,SSO
912,Attachments
482,Attachments
