customer_id,mrr,plan,contracting_date,segment,interaction_date,interaction_type,nps_last_research,event_date,logins_last_week,finished_tasks,active_users,num_opened_tickets,API Access,Advanced Reports,Attachments,Automations,Comments,Dashboards,Permission Control,Project Creation,SSO,Task Creation,weeks_since_last_interaction,tenure_in_years,weeks_since_last_usage_extraction
750,367.07,Pro,2023-12-31,SMB,2025-02-23,Email de Acompanhamento,,2026-07-18,34.833333333333336,49.5,14.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,92.0,2.91854893908282,19.0
751,313.86,Pro,2020-10-30,Enterprise,2023-10-15,Reunião QBR,9.0,,,,,,,,,,,,,,,,163.0,6.08564724286273,
752,30.24,Basic,2020-02-07,SMB,2022-09-03,Suporte Técnico,,2022-12-17,37.857142857142854,47.42857142857143,14.428571428571429,0.2857142857142857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,221.0,6.813844348846304,206.0
753,252.5,Pro,2023-10-10,Mid-Market,2025-10-19,Email de Acompanhamento,,2026-08-23,22.333333333333332,47.0,12.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,58.0,3.143052703627652,14.0
754,95.37,Basic,2020-03-05,SMB,,,,2020-07-03,38.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,6.739929605005867,334.0
755,62.38,Basic,2021-09-26,Mid-Market,,,,2023-11-19,33.0,42.714285714285715,13.428571428571429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,5.181195801004107,158.0
756,396.52,Pro,2021-09-09,SMB,2023-05-06,Suporte Técnico,,2023-06-28,29.0,54.75,16.5,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,186.0,5.22774988589685,178.0
757,69.7,Basic,2020-09-22,Enterprise,2023-07-03,Suporte Técnico,,2023-05-08,18.2,52.4,14.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,178.0,6.189675400860383,186.0
758,900.42,Enterprise,2023-06-19,Enterprise,2025-01-01,Reunião QBR,9.0,2026-05-20,27.142857142857142,60.57142857142857,9.142857142857142,0.42857142857142855,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.4524298425735798,27.0
759,30.16,Basic,2020-06-13,Mid-Market,2022-10-09,Email de Acompanhamento,8.0,2023-06-04,18.0,56.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,216.0,6.466171294485726,182.0
760,918.54,Enterprise,2022-02-03,SMB,2024-09-17,Suporte Técnico,8.0,2024-10-26,22.0,83.75,14.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,115.0,4.824753559693319,109.0
761,233.07,Pro,2022-08-30,Enterprise,2025-01-07,Reunião QBR,1.0,2025-03-02,16.666666666666668,56.333333333333336,8.0,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,99.0,4.255202628696605,91.0
762,847.12,Enterprise,2022-08-11,Mid-Market,2025-02-05,Reunião QBR,,2025-06-14,29.375,62.5,10.5,0.625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,94.0,4.307228915662651,76.0
763,1054.18,Enterprise,2021-03-05,Enterprise,2022-09-27,Reunião QBR,0.0,2022-08-10,20.0,15.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,218.0,5.74258329529895,224.0
764,336.17,Pro,2022-01-01,Mid-Market,,,,2024-03-06,26.0,20.666666666666668,3.6666666666666665,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,4.915115005476451,142.0
765,308.23,Pro,2021-11-01,SMB,2023-11-14,Suporte Técnico,,2023-01-24,7.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,5.08261068005477,201.0
766,351.81,Pro,2022-12-14,SMB,2025-01-24,Reunião QBR,,2025-12-13,25.0,81.0,13.25,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,96.0,3.964950711938664,50.0
767,345.44,Pro,2022-02-16,Enterprise,2024-03-28,Reunião QBR,1.0,2023-10-23,32.285714285714285,49.714285714285715,10.428571428571429,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,139.0,4.789156626506024,162.0
768,236.98,Pro,2023-10-25,Mid-Market,,,,2026-08-05,23.666666666666668,65.33333333333333,10.777777777777779,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,3.1019849418206706,16.0
769,485.82,Pro,2022-03-02,Enterprise,2022-03-05,Suporte Técnico,5.0,2024-09-15,19.22222222222222,42.333333333333336,12.11111111111111,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,247.0,4.7508214676889375,115.0
770,72.66,Basic,2022-01-04,SMB,2023-11-05,Reunião QBR,,2022-12-05,47.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,4.906900328587076,208.0
771,1549.2,Enterprise,2022-11-26,SMB,2023-08-14,Email de Acompanhamento,3.0,2025-08-20,31.625,66.75,9.375,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,172.0,4.014238773274918,66.0
772,1333.36,Enterprise,2020-07-09,Enterprise,,,,2023-06-23,24.0,44.666666666666664,17.666666666666668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,6.394994133750489,179.0
773,58.33,Basic,2021-03-06,Mid-Market,2023-08-04,Suporte Técnico,10.0,2023-12-28,27.142857142857142,62.857142857142854,13.857142857142858,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,173.0,5.739844819717024,152.0
774,81.47,Basic,2020-11-27,Mid-Market,2023-01-14,Email de Acompanhamento,,2023-10-18,22.666666666666668,46.333333333333336,8.88888888888889,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,202.0,6.00899491591709,162.0
775,1457.95,Enterprise,2020-02-09,Mid-Market,2023-01-29,Reunião QBR,2.0,2022-02-16,23.666666666666668,31.166666666666668,9.5,1.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,200.0,6.808369182635902,249.0
776,380.27,Pro,2020-12-30,SMB,2023-10-31,Email de Acompanhamento,0.0,2023-08-06,30.375,47.875,11.75,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,161.0,5.918654673445444,173.0
777,89.75,Basic,2022-04-21,Mid-Market,,,,2024-08-16,17.0,22.0,8.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.613910186199343,119.0
778,99.3,Basic,2023-07-11,Enterprise,2024-11-03,Reunião QBR,4.0,2026-04-19,34.6,34.4,10.8,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,108.0,3.3921971252566734,32.0
779,94.66,Basic,2023-11-21,SMB,2026-04-19,Suporte Técnico,2.0,2026-09-28,22.0,42.833333333333336,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,32.0,3.028062970568104,9.0
780,48.64,Basic,2022-05-14,SMB,2024-07-06,Reunião QBR,2.0,2024-11-16,31.714285714285715,61.857142857142854,13.857142857142858,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,125.0,4.550930996714129,106.0
781,1723.56,Enterprise,2021-10-11,SMB,2024-01-13,Email de Acompanhamento,4.0,2024-09-01,20.0,47.666666666666664,10.88888888888889,1.4444444444444444,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,150.0,5.140118667275217,117.0
782,242.35,Pro,2022-01-03,SMB,2024-02-24,Reunião QBR,,2024-11-09,31.0,47.25,8.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,144.0,4.909638554216867,107.0
783,305.24,Pro,2022-03-19,Enterprise,2024-03-19,Email de Acompanhamento,10.0,2022-11-13,15.333333333333334,59.0,7.666666666666667,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,141.0,4.7042716319824756,211.0
784,1928.24,Enterprise,2021-12-14,Enterprise,2024-03-14,Email de Acompanhamento,8.0,2024-05-28,17.5,61.916666666666664,7.666666666666667,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,141.0,4.964856230031948,131.0
785,92.55,Basic,2023-03-30,Mid-Market,2025-09-26,Reunião QBR,9.0,2025-09-07,16.25,43.75,8.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,61.0,3.67419575633128,64.0
786,1479.79,Enterprise,2022-03-23,Mid-Market,2024-03-02,Email de Acompanhamento,7.0,2024-12-29,23.333333333333332,48.22222222222222,9.88888888888889,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,143.0,4.693318729463308,100.0
787,394.1,Pro,2023-06-06,SMB,2023-06-17,Reunião QBR,0.0,2026-02-13,18.6,57.6,7.6,0.6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,180.0,3.488021902806297,41.0
788,1558.82,Enterprise,2020-08-04,SMB,2022-11-11,Reunião QBR,5.0,2023-05-27,28.5,28.75,7.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,211.0,6.323816973015252,183.0
789,39.91,Basic,2023-07-05,Mid-Market,2025-06-11,Email de Acompanhamento,3.0,2025-08-22,20.75,36.5,10.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,76.0,3.4086242299794662,66.0
790,297.32,Pro,2023-03-25,Mid-Market,2025-12-01,Reunião QBR,6.0,2024-05-31,42.0,74.5,17.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,52.0,3.6878850102669403,130.0
791,66.88,Basic,2020-04-09,Enterprise,,,,2022-04-28,34.75,45.25,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,6.644114196323817,239.0
792,390.26,Pro,2021-01-24,Mid-Market,2023-10-26,Suporte Técnico,,2023-11-03,20.0,43.4,11.6,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,161.0,5.852122318575993,160.0
793,1191.47,Enterprise,2023-10-29,SMB,2026-05-03,Email de Acompanhamento,4.0,2026-06-21,16.857142857142858,43.857142857142854,13.285714285714286,1.4285714285714286,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,3.0910335386721424,23.0
794,170.87,Pro,2020-11-11,Mid-Market,2022-12-17,Reunião QBR,,2022-06-21,23.0,68.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,206.0,6.052796245600313,232.0
795,196.61,Pro,2022-10-15,Mid-Market,2024-09-06,Suporte Técnico,,2024-12-09,33.5,72.0,16.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,116.0,4.129244249726177,103.0
796,24.37,Basic,2020-09-06,Mid-Market,2022-08-23,Suporte Técnico,10.0,2023-08-10,23.6,37.4,11.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,223.0,6.233476730543606,172.0
797,85.85,Basic,2022-10-06,SMB,2023-02-22,Reunião QBR,,2024-07-29,31.333333333333332,60.0,8.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,196.0,4.1538882803943045,122.0
798,223.24,Pro,2021-11-14,Mid-Market,2023-05-20,Email de Acompanhamento,0.0,2023-12-22,26.833333333333332,52.166666666666664,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,184.0,5.0470104974897305,153.0
799,147.5,Pro,2022-09-10,Mid-Market,2023-06-03,Reunião QBR,,2025-06-28,36.5,33.833333333333336,10.666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,182.0,4.2250821467688935,74.0
800,1818.73,Enterprise,2020-08-14,Mid-Market,2022-03-19,Email de Acompanhamento,,2023-04-10,48.0,14.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,245.0,6.296441141963238,190.0
801,1079.36,Enterprise,2022-12-05,SMB,2025-07-07,Email de Acompanhamento,4.0,2024-10-26,15.666666666666666,64.66666666666667,12.666666666666666,2.6666666666666665,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,73.0,3.989594742606791,109.0
802,134.57,Pro,2022-12-05,Mid-Market,,,,2025-05-02,20.666666666666668,43.0,10.666666666666666,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,3.989594742606791,82.0
803,30.43,Basic,2023-08-21,SMB,,,,2025-11-23,18.0,46.4,13.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,3.2799452429842573,53.0
804,863.63,Enterprise,2021-04-11,Mid-Market,2022-08-30,Email de Acompanhamento,,2022-08-31,21.0,25.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,222.0,5.641259698767685,221.0
805,174.01,Pro,2022-02-15,Enterprise,2022-04-15,Email de Acompanhamento,,2024-12-01,23.333333333333332,41.666666666666664,12.166666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,241.0,4.791894852135816,104.0
806,338.29,Pro,2021-10-30,Mid-Market,2022-10-22,Suporte Técnico,,2024-04-04,25.428571428571427,51.857142857142854,7.428571428571429,0.14285714285714285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,214.0,5.088087631218621,138.0
807,54.54,Basic,2023-07-26,SMB,,,,2026-03-08,32.666666666666664,40.666666666666664,8.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,3.351129363449692,38.0
808,24.4,Basic,2023-12-06,Enterprise,2025-12-14,Reunião QBR,8.0,2026-05-14,32.666666666666664,42.0,7.833333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,2.9869952087611225,28.0
809,226.93,Pro,2023-01-03,SMB,2025-10-26,Suporte Técnico,,2024-08-13,28.0,25.0,9.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,57.0,3.909650924024641,120.0
810,52.09,Basic,2023-02-09,SMB,2024-04-06,Email de Acompanhamento,8.0,2024-04-26,30.0,33.666666666666664,9.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,138.0,3.808350444900753,135.0
811,911.93,Enterprise,2020-08-05,Enterprise,2022-12-28,Suporte Técnico,6.0,2023-03-28,30.2,41.0,8.6,1.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,204.0,6.321079389910051,192.0
812,58.05,Basic,2023-02-19,Mid-Market,2025-08-31,Email de Acompanhamento,,2024-07-29,32.75,47.25,9.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,65.0,3.780971937029432,122.0
813,33.25,Basic,2021-10-11,Enterprise,2023-01-31,Reunião QBR,9.0,2024-09-08,23.5,56.833333333333336,15.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,200.0,5.140118667275217,116.0
814,1150.97,Enterprise,2022-08-10,Enterprise,2024-10-25,Reunião QBR,2.0,2025-06-08,36.333333333333336,18.166666666666668,9.833333333333334,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,109.0,4.309967141292443,77.0
815,82.2,Basic,2021-01-03,SMB,,,,2021-11-23,19.333333333333332,52.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,5.90963030579644,262.0
816,87.29,Basic,2023-07-17,Mid-Market,2025-12-06,Suporte Técnico,,2026-02-11,19.0,8.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,3.375770020533881,41.0
817,95.9,Basic,2021-01-08,Mid-Market,2023-10-02,Suporte Técnico,,2023-08-04,22.0,29.25,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,165.0,5.895937927886809,173.0
818,60.5,Basic,2022-09-26,Enterprise,,,,2025-07-05,25.0,57.5,9.833333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.181270536692224,73.0
819,134.75,Pro,2022-09-22,SMB,2024-05-05,Reunião QBR,,2024-11-19,17.0,16.5,9.75,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,134.0,4.192223439211391,106.0
820,250.55,Pro,2020-05-08,Enterprise,2023-03-17,Email de Acompanhamento,7.0,2023-01-10,20.0,52.0,10.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,193.0,6.564724286272976,203.0
821,25.75,Basic,2023-12-26,SMB,2026-03-28,Email de Acompanhamento,7.0,2026-07-13,30.5,68.25,7.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,35.0,2.9322381930184807,20.0
822,1449.74,Enterprise,2020-02-20,Enterprise,2022-04-25,Suporte Técnico,,2022-08-16,26.75,37.0,13.75,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,240.0,6.778255768478686,224.0
823,220.84,Pro,2021-02-19,SMB,2023-12-26,Reunião QBR,2.0,2023-04-01,35.2,48.6,15.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,153.0,5.780921953445914,191.0
824,87.99,Basic,2022-04-01,SMB,2024-06-16,Suporte Técnico,5.0,2024-10-11,27.5,77.0,15.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,128.0,4.668674698795181,111.0
825,24.96,Basic,2021-12-20,SMB,2024-06-16,Email de Acompanhamento,,2024-06-29,26.444444444444443,36.666666666666664,12.444444444444445,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,128.0,4.948425376540392,126.0
826,94.3,Basic,2022-07-30,SMB,2024-05-22,Reunião QBR,,2025-06-20,21.0,39.333333333333336,6.333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,131.0,4.340087623220153,75.0
827,96.03,Basic,2021-09-21,Mid-Market,2024-04-28,Reunião QBR,6.0,2022-12-31,22.8,29.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,135.0,5.194888178913738,204.0
828,73.16,Basic,2021-10-10,SMB,2023-09-25,Suporte Técnico,3.0,2024-07-15,28.0,50.833333333333336,7.166666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,166.0,5.142857142857142,124.0
829,1358.71,Enterprise,2022-02-03,Mid-Market,2024-02-29,Reunião QBR,10.0,2024-08-27,22.727272727272727,45.81818181818182,10.090909090909092,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,143.0,4.824753559693319,118.0
830,491.83,Pro,2022-12-01,SMB,2025-11-07,Reunião QBR,7.0,2025-06-06,25.0,50.25,11.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,55.0,4.000547645125958,77.0
831,267.79,Pro,2023-12-17,SMB,2026-12-04,Email de Acompanhamento,8.0,2026-03-26,25.333333333333332,85.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,2.9568788501026693,35.0
832,1782.12,Enterprise,2020-02-16,Mid-Market,2022-03-17,Reunião QBR,8.0,2022-11-21,28.0,73.8,8.2,2.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,245.0,6.7892061008994915,210.0
833,317.08,Pro,2022-02-12,SMB,2025-01-16,Email de Acompanhamento,,2024-09-20,30.0,22.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,97.0,4.800109529025192,114.0
834,31.48,Basic,2022-05-06,Mid-Market,2024-09-25,Email de Acompanhamento,8.0,2025-03-25,22.2,37.2,12.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,113.0,4.572836801752465,88.0
835,499.12,Pro,2020-02-25,SMB,2022-08-13,Email de Acompanhamento,,2023-01-10,20.9,51.3,9.5,0.1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,224.0,6.764567852952679,203.0
836,1142.73,Enterprise,2020-03-27,Mid-Market,2022-07-31,Reunião QBR,,2023-03-21,21.5,77.75,11.75,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,226.0,6.679702776691435,193.0
837,1268.84,Enterprise,2020-01-21,Mid-Market,,,,2022-06-21,22.857142857142858,64.0,9.142857142857142,0.42857142857142855,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,6.860383261634729,232.0
838,917.36,Enterprise,2021-06-16,Enterprise,,,,2024-01-30,15.571428571428571,43.57142857142857,14.714285714285714,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,5.4605203103605655,148.0
839,33.67,Basic,2023-04-24,Enterprise,2024-09-24,Suporte Técnico,,2026-04-08,38.0,71.33333333333333,4.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,114.0,3.6057494866529773,33.0
840,1037.65,Enterprise,2020-01-08,Mid-Market,2021-10-19,Reunião QBR,,2022-09-28,36.0,22.5,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,267.0,6.895971842002346,217.0
841,820.09,Enterprise,2020-01-16,SMB,2021-12-14,Email de Acompanhamento,,2022-09-08,34.333333333333336,38.166666666666664,12.666666666666666,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,259.0,6.874071177160736,220.0
842,46.79,Basic,2022-01-28,SMB,2024-05-29,Suporte Técnico,4.0,2024-09-22,28.666666666666668,50.666666666666664,8.333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,130.0,4.84118291347207,114.0
843,1637.66,Enterprise,2020-11-16,Mid-Market,2023-06-06,Reunião QBR,6.0,2023-07-18,14.75,50.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,182.0,6.039108330074306,176.0
844,414.3,Pro,2020-01-14,Mid-Market,2020-07-15,Suporte Técnico,,2022-12-31,22.9,50.9,10.1,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,332.0,6.879546343371138,204.0
845,178.48,Pro,2021-07-03,Mid-Market,2024-01-31,Reunião QBR,3.0,2023-12-11,18.2,66.0,11.8,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,147.0,5.4139662254678225,155.0
846,1661.66,Enterprise,2020-11-17,Enterprise,,,,2023-05-15,29.333333333333332,57.833333333333336,10.833333333333334,1.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,6.036370746969104,185.0
847,296.65,Pro,2021-07-31,Enterprise,,,,2024-06-07,33.333333333333336,40.666666666666664,15.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,5.337288909173893,129.0
848,305.59,Pro,2020-11-13,SMB,2023-07-19,Email de Acompanhamento,5.0,2022-12-17,20.333333333333332,42.666666666666664,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,175.0,6.04732107938991,206.0
849,70.64,Basic,2021-04-23,Mid-Market,2023-12-04,Reunião QBR,7.0,2022-03-14,22.666666666666668,36.0,14.666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,156.0,5.608397991784573,246.0
850,27.79,Basic,2023-08-20,Mid-Market,,,,2025-08-17,19.5,43.0,14.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,3.2826830937713893,67.0
851,1838.2,Enterprise,2021-06-28,SMB,2021-08-25,Suporte Técnico,,,,,,,,,,,,,,,,,274.0,5.427658603377453,
852,69.77,Basic,2021-06-14,Mid-Market,,,,2023-11-04,23.153846153846153,47.15384615384615,12.0,0.07692307692307693,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,5.465997261524418,160.0
853,1477.42,Enterprise,2020-05-26,Enterprise,,,,2023-03-31,41.0,97.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,6.515447790379351,191.0
854,1735.7,Enterprise,2022-06-11,Enterprise,2025-02-14,Suporte Técnico,9.0,2023-04-05,14.0,20.5,11.0,3.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,93.0,4.474260679079956,190.0
855,80.29,Basic,2020-03-25,Enterprise,2021-01-10,Reunião QBR,9.0,2022-11-27,23.75,35.75,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,307.0,6.685177942901838,209.0
856,35.43,Basic,2023-06-20,Mid-Market,2024-10-08,Suporte Técnico,9.0,2026-05-11,25.75,56.25,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,112.0,3.4496919917864477,29.0
857,146.5,Pro,2023-03-14,Mid-Market,2025-07-19,Email de Acompanhamento,6.0,2025-10-24,38.833333333333336,39.0,8.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,71.0,3.7180013689253935,57.0
858,1697.71,Enterprise,2021-04-28,Enterprise,2021-09-23,Reunião QBR,3.0,2023-06-15,25.75,50.5,14.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,270.0,5.594705613874942,180.0
859,755.5,Enterprise,2021-11-13,SMB,2023-01-08,Email de Acompanhamento,8.0,2024-04-10,20.5,71.5,10.0,2.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,203.0,5.049748973071656,137.0
860,1357.5,Enterprise,2021-05-22,Mid-Market,2023-11-27,Reunião QBR,0.0,2023-07-07,21.666666666666668,70.33333333333333,7.0,1.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,157.0,5.528982199908717,177.0
861,1762.18,Enterprise,2023-04-24,Mid-Market,2025-12-20,Reunião QBR,6.0,2025-07-27,28.0,58.111111111111114,10.88888888888889,1.8888888888888888,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,49.0,3.6057494866529773,70.0
